"",001
"Tue 31-Jul-18   4:24:17 pm"
"Energy Use","Hour"
"Meter","Mon","Day","Hr","Subhr","Tot","Clg","Htg","HPHtg","Dhw","DhwBU","FanC","FanH","FanV","Fan","Aux","Proc","Lit","Rcp","Ext","Refr","Dish","Dry","Wash","Cook","User1","User2","BT","PV"
"MtrElec",5,3,6,"",0.781897,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.466263,0.0248209,0.17925,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,3,7,"",0.863905,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.517825,0.0242693,0.180484,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,3,8,"",0.920999,0,0,0,0,0,0,0,0.0291811,0,0,0,0.107866,0.557948,0.0226146,0.198937,0,0,0,0.00445269,0,0,0,0
"MtrElec",5,3,9,"",0.918982,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0894497,0.536338,0.0198567,0.23624,0,0,0,0.00791589,0,0,0,0
"MtrElec",5,3,10,"",0.881254,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0762953,0.525984,0.0165473,0.22533,0,0,0,0.00791589,0,0,0,0
"MtrElec",5,3,11,"",1.30483,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0710336,0.534647,0.0132378,0.222454,0,0,0.426691,0.00758606,0,0,0,0
"MtrElec",5,3,12,"",1.50173,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0657718,0.526064,0.0088252,0.22754,0,0.180221,0.455059,0.00907029,0,0,0,0
"MtrElec",5,3,13,"",1.05121,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.52347,0.0066189,0.234094,0,0.192203,0,0.0103896,0,0,0,0
"MtrElec",5,3,14,"",0.878014,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.539057,0.00606733,0.23873,0,0,0,0.00972994,0,0,0,0
"MtrElec",5,3,15,"",0.898577,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.563204,0.00606733,0.234652,0,0,0,0.0102247,0,0,0,0
"MtrElec",5,3,16,"",0.951204,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.591031,0.0066189,0.244757,0,0,0,0.0112142,0,0,0,0
"MtrElec",5,3,17,"",1.02657,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.655197,0.0104799,0.235151,0,0,0,0.0150072,0,0,0,0
"MtrElec",5,3,18,"",1.1683,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.728232,0.0209599,0.251242,0,0,0,0.0229231,0,0,0,0
"MtrElec",5,3,19,"",1.35233,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.777794,0.0264756,0.276614,0,0,0,0.0212739,0,0,0,0
"MtrElec",5,3,20,"",1.46002,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.807906,0.0330945,0.270149,0,0,0,0.0118738,0,0,0,0
"MtrElec",5,3,21,"",1.47503,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.836693,0.0457807,0.260808,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,3,22,"",1.41877,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.831402,0.0540544,0.249258,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,3,23,"",1.21369,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.747968,0.0468839,0.222425,0,0,0,0.00148423,0,0,0,0
"MtrElec",5,3,24,"",1.0353,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.638662,0.0325429,0.231491,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,4,1,"",0.839834,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.52467,0.0253725,0.199275,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,4,2,"",0.777725,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.47656,0.0253725,0.195966,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,4,3,"",0.740679,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45799,0.0253725,0.188013,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,4,4,"",0.739577,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455007,0.0253725,0.184632,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,4,5,"",0.721586,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.434803,0.0253725,0.176322,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,4,6,"",0.779071,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.467223,0.0204083,0.178393,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,4,7,"",0.898045,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.528796,0.0193051,0.207133,0,0,0,0.00313337,0,0,0,0
"MtrElec",5,4,8,"",0.963908,0,0,0,0,0,0,0,0.0291811,0,0,0,0.107866,0.570575,0.0187536,0.233409,0,0,0,0.00412286,0,0,0,0
"MtrElec",5,4,9,"",0.904586,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0894497,0.539686,0.018202,0.223779,0,0,0,0.00428777,0,0,0,0
"MtrElec",5,4,10,"",3.31715,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0762953,0.515745,0.0154441,0.201372,2.47548,0,0,0.00362811,0,0,0,0
"MtrElec",5,4,11,"",0.835492,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0710336,0.521424,0.0121347,0.198255,0,0,0,0.0034632,0,0,0,0
"MtrElec",5,4,12,"",0.833502,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0657718,0.521424,0.00827363,0.204068,0,0,0,0.00478251,0,0,0,0
"MtrElec",5,4,13,"",0.836885,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.524795,0.0066189,0.21527,0,0,0,0.005772,0,0,0,0
"MtrElec",5,4,14,"",0.841907,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.535378,0.00606733,0.210756,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,4,15,"",0.866277,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.552233,0.00606733,0.217939,0,0,0,0.00560709,0,0,0,0
"MtrElec",5,4,16,"",0.899559,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.566472,0.0066189,0.220308,0,0,0,0.00857554,0,0,0,0
"MtrElec",5,4,17,"",0.997299,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.632296,0.0104799,0.22482,0,0,0,0.0189651,0,0,0,0
"MtrElec",5,4,18,"",1.16397,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.719284,0.0204083,0.247514,0,0,0,0.0318285,0,0,0,0
"MtrElec",5,4,19,"",1.35823,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.779817,0.0270272,0.271525,0,0,0,0.0296846,0,0,0,0
"MtrElec",5,4,20,"",1.48364,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.820534,0.0358524,0.274099,0,0,0,0.0161616,0,0,0,0
"MtrElec",5,4,21,"",1.4977,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.855286,0.0501933,0.25883,0,0,0,0.0069264,0,0,0,0
"MtrElec",5,4,22,"",1.43803,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.851652,0.0579154,0.243424,0,0,0,0.00329829,0,0,0,0
"MtrElec",5,4,23,"",1.23043,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.758573,0.0501933,0.224761,0,0,0,0.00197897,0,0,0,0
"MtrElec",5,4,24,"",1.02141,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.651587,0.0347492,0.201635,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,5,1,"",0.840243,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.52467,0.0253725,0.199685,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,5,2,"",0.778031,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.47656,0.0253725,0.196271,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,5,3,"",0.740737,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45799,0.0253725,0.188071,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,5,4,"",0.739242,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455007,0.0253725,0.184297,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,5,5,"",0.720853,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.434803,0.0253725,0.175589,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,5,6,"",0.777756,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.467223,0.0204083,0.177078,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,5,7,"",0.896603,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.528796,0.0193051,0.205691,0,0,0,0.00313337,0,0,0,0
"MtrElec",5,5,8,"",0.962609,0,0,0,0,0,0,0,0.0291811,0,0,0,0.107866,0.570575,0.0187536,0.23211,0,0,0,0.00412286,0,0,0,0
"MtrElec",5,5,9,"",0.903198,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0894497,0.539686,0.018202,0.222391,0,0,0,0.00428777,0,0,0,0
"MtrElec",5,5,10,"",0.839875,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0762953,0.515745,0.0154441,0.199582,0,0,0,0.00362811,0,0,0,0
"MtrElec",5,5,11,"",0.8321,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0710336,0.521424,0.0121347,0.194863,0,0,0,0.0034632,0,0,0,0
"MtrElec",5,5,12,"",0.829791,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0657718,0.521424,0.00827363,0.200357,0,0,0,0.00478251,0,0,0,0
"MtrElec",5,5,13,"",0.834533,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.524795,0.0066189,0.212917,0,0,0,0.005772,0,0,0,0
"MtrElec",5,5,14,"",0.840528,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.535378,0.00606733,0.209376,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,5,15,"",0.865838,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.552233,0.00606733,0.2175,0,0,0,0.00560709,0,0,0,0
"MtrElec",5,5,16,"",0.900079,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.566472,0.0066189,0.220829,0,0,0,0.00857554,0,0,0,0
"MtrElec",5,5,17,"",0.999699,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.632296,0.0104799,0.22722,0,0,0,0.0189651,0,0,0,0
"MtrElec",5,5,18,"",1.16817,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.719284,0.0204083,0.25171,0,0,0,0.0318285,0,0,0,0
"MtrElec",5,5,19,"",1.36212,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.779817,0.0270272,0.275422,0,0,0,0.0296846,0,0,0,0
"MtrElec",5,5,20,"",1.48697,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.820534,0.0358524,0.277428,0,0,0,0.0161616,0,0,0,0
"MtrElec",5,5,21,"",1.50204,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.855286,0.0501933,0.263162,0,0,0,0.0069264,0,0,0,0
"MtrElec",5,5,22,"",1.44292,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.851652,0.0579154,0.248306,0,0,0,0.00329829,0,0,0,0
"MtrElec",5,5,23,"",1.23464,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.758573,0.0501933,0.22897,0,0,0,0.00197897,0,0,0,0
"MtrElec",5,5,24,"",1.02444,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.651587,0.0347492,0.204665,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,6,1,"",0.842332,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.52467,0.0253725,0.201774,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,6,2,"",0.779791,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.47656,0.0253725,0.198032,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,6,3,"",0.742506,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45799,0.0253725,0.18984,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,6,4,"",0.741017,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455007,0.0253725,0.186072,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,6,5,"",0.722843,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.434803,0.0253725,0.177578,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,6,6,"",0.78016,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.467223,0.0204083,0.179481,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,6,7,"",0.89873,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.528796,0.0193051,0.207818,0,0,0,0.00313337,0,0,0,0
"MtrElec",5,6,8,"",1.10169,0,0,0,0,0,0,0.137133,0.0291811,0,0,0,0.107866,0.570575,0.0187536,0.234058,0,0,0,0.00412286,0,0,0,0
"MtrElec",5,6,9,"",0.952403,0,0,0,0,0,0,0.0447482,0.0291811,0,0,0,0.0894497,0.539686,0.018202,0.226848,0,0,0,0.00428777,0,0,0,0
"MtrElec",5,6,10,"",0.874827,0,0,0,0,0,0,0.0288359,0.0291811,0,0,0,0.0762953,0.515745,0.0154441,0.205698,0,0,0,0.00362811,0,0,0,0
"MtrElec",5,6,11,"",0.849016,0,0,0,0,0,0,0.0108264,0.0291811,0,0,0,0.0710336,0.521424,0.0121347,0.200952,0,0,0,0.0034632,0,0,0,0
"MtrElec",5,6,12,"",0.835586,0,0,0,0,0,0,0.000850156,0.0291811,0,0,0,0.0657718,0.521424,0.00827363,0.205303,0,0,0,0.00478251,0,0,0,0
"MtrElec",5,6,13,"",0.837488,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.524795,0.0066189,0.215872,0,0,0,0.005772,0,0,0,0
"MtrElec",5,6,14,"",0.84228,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.535378,0.00606733,0.211128,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,6,15,"",0.866413,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.552233,0.00606733,0.218075,0,0,0,0.00560709,0,0,0,0
"MtrElec",5,6,16,"",0.900277,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.566472,0.0066189,0.221026,0,0,0,0.00857554,0,0,0,0
"MtrElec",5,6,17,"",0.999347,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.632296,0.0104799,0.226868,0,0,0,0.0189651,0,0,0,0
"MtrElec",5,6,18,"",1.16701,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.719284,0.0204083,0.250553,0,0,0,0.0318285,0,0,0,0
"MtrElec",5,6,19,"",1.36021,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.779817,0.0270272,0.273509,0,0,0,0.0296846,0,0,0,0
"MtrElec",5,6,20,"",1.48436,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.820534,0.0358524,0.274822,0,0,0,0.0161616,0,0,0,0
"MtrElec",5,6,21,"",1.49821,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.855286,0.0501933,0.259335,0,0,0,0.0069264,0,0,0,0
"MtrElec",5,6,22,"",1.43895,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.851652,0.0579154,0.244341,0,0,0,0.00329829,0,0,0,0
"MtrElec",5,6,23,"",1.23188,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.758573,0.0501933,0.226207,0,0,0,0.00197897,0,0,0,0
"MtrElec",5,6,24,"",1.02305,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.651587,0.0347492,0.203284,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,7,1,"",0.841444,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.52467,0.0253725,0.200885,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,7,2,"",0.778808,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.47656,0.0253725,0.197049,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,7,3,"",0.741545,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45799,0.0253725,0.188879,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,7,4,"",0.740333,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455007,0.0253725,0.185388,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,7,5,"",0.722454,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.434803,0.0253725,0.177189,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,7,6,"",0.780129,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.467223,0.0204083,0.179451,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,7,7,"",0.898878,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.528796,0.0193051,0.207966,0,0,0,0.00313337,0,0,0,0
"MtrElec",5,7,8,"",1.08183,0,0,0,0,0,0,0.117143,0.0291811,0,0,0,0.107866,0.570575,0.0187536,0.234189,0,0,0,0.00412286,0,0,0,0
"MtrElec",5,7,9,"",0.941989,0,0,0,0,0,0,0.0344089,0.0291811,0,0,0,0.0894497,0.539686,0.018202,0.226773,0,0,0,0.00428777,0,0,0,0
"MtrElec",5,7,10,"",0.867244,0,0,0,0,0,0,0.0210921,0.0291811,0,0,0,0.0762953,0.515745,0.0154441,0.205858,0,0,0,0.00362811,0,0,0,0
"MtrElec",5,7,11,"",0.844629,0,0,0,0,0,0,0.00602295,0.0291811,0,0,0,0.0710336,0.521424,0.0121347,0.201369,0,0,0,0.0034632,0,0,0,0
"MtrElec",5,7,12,"",0.835263,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0657718,0.521424,0.00827363,0.205829,0,0,0,0.00478251,0,0,0,0
"MtrElec",5,7,13,"",0.838167,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.524795,0.0066189,0.216551,0,0,0,0.005772,0,0,0,0
"MtrElec",5,7,14,"",0.843684,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.535378,0.00606733,0.212532,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,7,15,"",0.868055,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.552233,0.00606733,0.219717,0,0,0,0.00560709,0,0,0,0
"MtrElec",5,7,16,"",0.902219,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.566472,0.0066189,0.222968,0,0,0,0.00857554,0,0,0,0
"MtrElec",5,7,17,"",1.00205,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.632296,0.0104799,0.229572,0,0,0,0.0189651,0,0,0,0
"MtrElec",5,7,18,"",1.16995,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.719284,0.0204083,0.253491,0,0,0,0.0318285,0,0,0,0
"MtrElec",5,7,19,"",1.36267,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.779817,0.0270272,0.275971,0,0,0,0.0296846,0,0,0,0
"MtrElec",5,7,20,"",1.48669,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.820534,0.0358524,0.277154,0,0,0,0.0161616,0,0,0,0
"MtrElec",5,7,21,"",1.50152,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.855286,0.0501933,0.262644,0,0,0,0.0069264,0,0,0,0
"MtrElec",5,7,22,"",1.44292,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.851652,0.0579154,0.248305,0,0,0,0.00329829,0,0,0,0
"MtrElec",5,7,23,"",1.23623,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.758573,0.0501933,0.230553,0,0,0,0.00197897,0,0,0,0
"MtrElec",5,7,24,"",1.02775,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.651587,0.0347492,0.20798,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,8,1,"",0.844662,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.52467,0.0253725,0.204103,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,8,2,"",0.781194,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.47656,0.0253725,0.199435,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,8,3,"",0.743703,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45799,0.0253725,0.191037,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,8,4,"",0.742084,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455007,0.0253725,0.187139,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,8,5,"",0.724023,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.434803,0.0253725,0.178759,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,8,6,"",0.781864,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.467223,0.0204083,0.181185,0,0,0,0.0023088,0,0,0,0
"MtrElec",5,8,7,"",0.900435,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.528796,0.0193051,0.209523,0,0,0,0.00313337,0,0,0,0
"MtrElec",5,8,8,"",1.01995,0,0,0,0,0,0,0.0539747,0.0291811,0,0,0,0.107866,0.570575,0.0187536,0.235479,0,0,0,0.00412286,0,0,0,0
"MtrElec",5,8,9,"",0.928865,0,0,0,0,0,0,0.0212037,0.0291811,0,0,0,0.0894497,0.539686,0.018202,0.226855,0,0,0,0.00428777,0,0,0,0
"MtrElec",5,8,10,"",0.857816,0,0,0,0,0,0,0.0125039,0.0291811,0,0,0,0.0762953,0.515745,0.0154441,0.205019,0,0,0,0.00362811,0,0,0,0
"MtrElec",5,8,11,"",0.845202,0,0,0,0,0,0,0.00757996,0.0291811,0,0,0,0.0710336,0.521424,0.0121347,0.200385,0,0,0,0.0034632,0,0,0,0
"MtrElec",5,8,12,"",0.834257,0,0,0,0,0,0,0.000166743,0.0291811,0,0,0,0.0657718,0.521424,0.00827363,0.204657,0,0,0,0.00478251,0,0,0,0
"MtrElec",5,8,13,"",0.836577,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.524795,0.0066189,0.214961,0,0,0,0.005772,0,0,0,0
"MtrElec",5,8,14,"",0.841682,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.535378,0.00606733,0.21053,0,0,0,0.00527726,0,0,0,0
"MtrElec",5,8,15,"",0.866164,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.552233,0.00606733,0.217827,0,0,0,0.00560709,0,0,0,0
"MtrElec",5,8,16,"",0.899465,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.566472,0.0066189,0.220215,0,0,0,0.00857554,0,0,0,0
"MtrElec",5,8,17,"",0.997627,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.632296,0.0104799,0.225148,0,0,0,0.0189651,0,0,0,0
"MtrElec",5,8,18,"",1.1644,0,0,0,0,0,0,0,0.0291811,0,0,0,0.115758,0.719284,0.0204083,0.247939,0,0,0,0.0318285,0,0,0,0
"MtrElec",5,8,19,"",1.35684,0,0,0,0,0,0,0,0.0291811,0,0,0,0.220993,0.779817,0.0270272,0.270135,0,0,0,0.0296846,0,0,0,0
"MtrElec",5,8,20,"",1.48142,0,0,0,0,0,0,0,0.0291811,0,0,0,0.307812,0.820534,0.0358524,0.271874,0,0,0,0.0161616,0,0,0,0
"MtrElec",5,8,21,"",1.4948,0,0,0,0,0,0,0,0.0291811,0,0,0,0.297289,0.855286,0.0501933,0.255924,0,0,0,0.0069264,0,0,0,0
"MtrElec",5,8,22,"",1.43543,0,0,0,0,0,0,0,0.0291811,0,0,0,0.252564,0.851652,0.0579154,0.240818,0,0,0,0.00329829,0,0,0,0
"MtrElec",5,8,23,"",1.22863,0,0,0,0,0,0,0,0.0291811,0,0,0,0.165745,0.758573,0.0501933,0.222961,0,0,0,0.00197897,0,0,0,0
"MtrElec",5,8,24,"",1.01929,0,0,0,0,0,0,0,0.0291811,0,0,0,0.102604,0.651587,0.0347492,0.199522,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,9,1,"",0.849346,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0605101,0.526327,0.0253725,0.20713,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,9,2,"",0.785977,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0499866,0.483222,0.0253725,0.197555,0,0,0,0.000659657,0,0,0,0
"MtrElec",5,9,3,"",0.74366,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0394631,0.45703,0.0248209,0.19267,0,0,0,0.000494743,0,0,0,0
"MtrElec",5,9,4,"",0.741593,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0447248,0.455704,0.0248209,0.186668,0,0,0,0.000494743,0,0,0,0
"MtrElec",5,9,5,"",0.720111,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.433843,0.0253725,0.175971,0,0,0,0.000494743,0,0,0,0
"MtrElec",5,9,6,"",0.77543,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.466263,0.0248209,0.172783,0,0,0,0.000824571,0,0,0,0
"MtrElec",5,9,7,"",0.855106,0,0,0,0,0,0,0,0.0291811,0,0,0,0.110497,0.517825,0.0242693,0.171685,0,0,0,0.00164914,0,0,0,0
"MtrElec",5,9,8,"",1.24827,0,0,0,0,0,0,0.336538,0.0291811,0,0,0,0.107866,0.557948,0.0226146,0.189669,0,0,0,0.00445269,0,0,0,0
"MtrElec",5,9,9,"",1.03764,0,0,0,0,0,0,0.121405,0.0291811,0,0,0,0.0894497,0.536338,0.0198567,0.233491,0,0,0,0.00791589,0,0,0,0
"MtrElec",5,9,10,"",0.961967,0,0,0,0,0,0,0.0832022,0.0291811,0,0,0,0.0762953,0.525984,0.0165473,0.222841,0,0,0,0.00791589,0,0,0,0
"MtrElec",5,9,11,"",1.31012,0,0,0,0,0,0,0.0324963,0.0291811,0,0,0,0.0710336,0.534647,0.0132378,0.221353,0,0,0.400585,0.00758606,0,0,0,0
"MtrElec",5,9,12,"",1.51621,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0657718,0.526064,0.0088252,0.226756,0,0.169195,0.481345,0.00907029,0,0,0,0
"MtrElec",5,9,13,"",1.94299,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.52347,0.0066189,0.232835,0,0.203306,0.881945,0.0103896,0,0,0,0
"MtrElec",5,9,14,"",1.2506,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.539057,0.00606733,0.238814,0,0.372507,0,0.00972994,0,0,0,0
"MtrElec",5,9,15,"",0.900973,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0552483,0.563204,0.00606733,0.237047,0,0,0,0.0102247,0,0,0,0
"MtrElec",5,9,16,"",0.953864,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0684027,0.591031,0.0066189,0.247417,0,0,0,0.0112142,0,0,0,0
"MtrElec",5,9,17,"",1.43483,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0815571,0.655197,0.0104799,0.239891,0,0,0.403517,0.0150072,0,0,0,0
